INFO 2025-09-24 18:00:39,663 autoreload 19484 1340 Watching for file changes with StatReloader
WARNING 2025-09-25 08:26:39,279 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:39,279 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:39,460 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:39,461 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:39,636 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:39,636 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:39,804 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:39,804 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:39,982 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:39,983 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:40,133 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:40,133 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:40,302 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:40,302 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:40,477 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:40,478 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:40,638 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:40,639 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:40,774 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:40,775 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:43,932 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:43,932 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:44,101 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:44,102 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:44,299 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:44,300 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:48,824 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:48,825 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:49,083 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:49,084 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:49,337 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:49,338 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:49,548 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:49,549 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:49,755 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:49,756 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:49,945 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:49,946 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:50,122 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:50,123 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
WARNING 2025-09-25 08:26:50,283 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:26:50,284 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
INFO 2025-09-25 08:31:34,390 basehttp 14248 6132 "GET /admin/users/user/ HTTP/1.1" 200 14215
INFO 2025-09-25 08:31:34,465 basehttp 14248 6132 "GET /admin/jsi18n/ HTTP/1.1" 200 8876
WARNING 2025-09-25 08:31:44,346 log 14248 24312 Unauthorized: /api/auth/login/
WARNING 2025-09-25 08:31:44,347 basehttp 14248 24312 "POST /api/auth/login/ HTTP/1.1" 401 209
